Words,Frequency
serratifolia,2
(Bignoniaceae),2
(SDTFs).,1
relicts,6
"(LGM),",2
(ENM),3
phylogeography.,2
polymorphisms,18
intergenic,13
DNA.',2
ericaceous,8
"bedrock,",4
Sphagnum,19
"bog,",9
(105,1
"vascular,",1
"macrolichen,",1
"moss),",1
provincially,1
macrolichen,2
"correlated,",11
Tailoring,1
"missed,",1
vice,9
versa.,6
coastal-inland,1
'Some,11
"3-fold,",1
"4-fold,",2
"8-fold,",2
10-fold.,1
vary.,1
input;,1
fluxes.,14
hypoxic,6
erode,4
leached,11
feedlot,1
wastes,23
leaks,1
volatilized,2
moves,7
oxidized,5
fossil-fuel,4
Old-growth,1
assumption.,3
second-growth,2
rubens,5
Sarg.),2
trait),1
spruce.,3
Latent,1
Stand,2
"spruce,",5
diseases),1
wedging,2
xylem,11
"Next,",10
afford,6
benefit.,2
"broadly,",4
ESQUAD,1
"(cadmium,",3
copper,16
lead),2
(benzo(a)-pyrene,1
lindane),1
Calculations,6
non-atmospheric,1
substances,27
chemophysical,1
"(adsorbed,",1
dissolved).,1
chosen.',1
elementcycling,1
atlanticcoast,1
aninterdisciplinary,1
German-Brazilian,1
"ondispersion,",1
airpollutants,1
projectincluded,1
fieldexperiments,1
goalof,1
"assessment,and",1
tosoils,1
`Soil,1
Module'sub-project,1
"soilwater,",1
changesinduced,1
asbiological,1
path.Part,1
ofchemicals,1
waterand,1
litter.,11
chemicalsand,1
budgets.Three,1
significantlywith,1
ofionic,1
openfield,1
and10,1
"L-1,",3
"sulfate-S,",1
0.4,14
and0.7,1
L-1,14
"nitrate,",21
0.65,1
"fluoride,1.8",1
"ammonium-N,",1
0.76,4
L-1for,1
mostpolluted,2
`clean',1
siteattained,1
1/3,5
1/9,1
"averages,",3
clearlyreflecting,1
load.Chemical,1
completelychanged,1
infiltrates,1
soilprofile.,1
Nitrate,15
factor5,1
20.,2
sulfateand,1
chloride.,1
Concentration,7
ecosystempassage,1
tochemical,1
differentcompartments.,1
almostcomplete,1
ofsulfate,1
mineralsand,1
ofnitirification,1
"matter.""",1
1768,1
(Fagus,10
"sylvatica),",2
hornbeam,2
(Carpinus,2
"betulus),",1
alder-ash,1
(Alnus-Fraxinus),1
lime,22
(Tilia,1
"syntaxonomically,",1
"races,",1
converging,3
"ancestries,",1
progenitors.,2
variants,25
"widely-distributed,",1
"outbreeding,",2
large-vertebrate,1
Mixed-species,2
occasions,11
(Saimiri,2
ustus),1
coatis,2
(Nasua,1
nasua),1
tayras,1
(Eira,1
barbara),1
apella),1
coatis.,1
vigilance,4
shortage.',1
Ramphastos,6
toco,4
licensing,3
condominium.,1
summed,6
5.2%,1
connector,1
"adaptability,",4
jeopardize,5
"""Advanced-generation",1
domestication,19
forest-tree,2
third-generation,4
elite,4
(multiple-population,1
MPBS,2
option),1
(hierarchical,2
HOPE,2
option).,1
multiple-population,1
(HOPE),1
subpopulation,6
(>95%),1
(>98%).,1
Nei's,2
amongpopulation,1
upwards,4
Weir,1
Cockerham,1
"(1984).""",1
Welsh,4
Trend,4
Ordnance,1
Bruun,1
Rule,2
Expert,2
Geomorphological,1
"(EGA),",1
(Whiteford,1
Burrows),1
EGA,1
172,2
orchard,10
slash,17
elliottii,8
"Engelm.),",1
generallysuperior,1
wereevaluated,1
Mostfamilies,1
selections,4
majorphysiographic,1
distribution:Atlantic,1
"Flatwoods,",3
East-Central,1
GulfCoastal,1
(withoutflatwoods).,1
Ninety-one,1
inthree,1
Parana.,1
"Braziliantests,",1
Corrientes,1
Misionesstates,1
individualvolume,1
withEast-Central,1
Flatwoods,1
highestmean,1
age-eight,3
Plainconsistently,1
lowest.,7
Heritabilities,2
0.20,1
Argentinaand,1
0.44,4
geneticcorrelations,1
0.66,5
1.00,2
"volume,respectively.",1
was0.63.,1
breedingvalues,1
age-fifteen,1
Brazilianbreeding,1
"0.15,respectively.",1
checksin,1
"federal,",6
"378,000",1
"(935,000",1
acres),3
Jersey's,2
encroaching,6
"authority,",2
"Commission,",2
manages,3
"lands.""",1
"invaders,",6
"(cattle,",1
boar,27
surplus,10
"angustifolia),",1
critically-endangered,1
"thought,",6
such.,1
uneaten,1
middle-end,1
(98%),1
consumer,24
mammal.,1
"boars,",2
"additive,",3
hares.,1
consumers.',1
poultry,17
surficial-confined,4
uplands,21
regions;,8
farmlands.,3
uplands.,4
interspersion,6
oxic,4
"aquifer,",4
"farmed,",1
anoxic,13
overlain,3
(7,8
'Mesoamerican,1
odonate,6
Megaloprepus,2
"caerulatus,",1
"odonate,",1
"Megaloprepus,",1
(ND1,1
rRNA),1
caerulatus,1
sub-structuring,2
odonates.,1
"sum,",3
cranes.,1
Lorenzo,2
"isthmus,",1
Metropolitano,1
Host,3
"65,000",1
2462,1
306,2
visitors.,4
Saproxylic,1
host-specific,2
chewers,1
alpha-,1
"calcium,",15
"cobalt,",3
"molybdenum,",2
"manganese,",6
zinc,21
copper.,1
molybdenum,4
nutrition.,6
cobalt,5
0.44;,1
0.01,8
0.32;,1
13.0,2
91.0;,1
manganese,15
594;,1
31.7,1
calcium,48
0.36,6
1.11,3
cent,5
0.21,3
cent.,2
re]19750210',1
megabiodiversity,1
monuculture,1
non-model,6
"esculenta),",1
annatto,3
(Bixa,2
orellana),1
(Euterpe,2
edulis).,1
Double-digest,1
site-associated,2
(ddRAD),1
(1952,1
3362,1
1040,1
unavailability,1
hampers,7
"divergent,",1
accessions,47
"annatto,",1
valorization,2
credits,11
land-based,10
business-as-usual.,1
twenty,13
(EPCW),1
business-as-usual,5
new-road,2
EPCW,1
EPCW.,2
"allowed,",1
"ongoing,",5
stocks:,1
(GHG),8
liabilities,3
pathways.,11
"baselines,",1
offsets.,2
Suggested,2
includeusing,1
"exploreland-use,",1
soilC,1
ofvariability,1
Cstock,1
ecologicalimplications,1
fromprojected,1
LIDAR,7
biomass/carbon,3
"LIDAR,",1
Purposive,1
scanned,1
compute,15
TLS,2
relentlessly.,1
alike,3
"pockets,",1
virgin,7
estates,1
all-out,1
under-developed,1
break-up,2
attendant,3
disastrous,9
premium.,1
impressed,1
voiced,2
sheer,2
truism.,1
dialectic,2
nature/nurture,1
controversy,7
disharmony,1
realm,9
tries,7
blatant,1
refusal,2
determinism,3
"reservation,",1
cautious,5
reconciliation,2
sociobiological,1
tenets,4
grasped,1
"will,",4
teleological,3
"argument.""",1
utilise,2
fibre,15
croplands,8
permafrost.,1
sectoral,13
"budgeting,",1
personnel,5
"budgets,",4
"knowledge/data,",1
budgets.',2
'Low-elevation,1
Keys.,3
"uncertain,",12
no-analog,1
re-evaluate,1
equilibrium-state-conceived,1
embrace,6
"ideas,",3
oncoming,1
executive,1
Opposition,1
"essay,",4
decision-,1
"filled,",1
'Reviews,1
notices,1
"books,",4
book,19
"notices,",1
journal.',1
placement.,3
Hydrologically,3
Pollutant,2
Neshanic,2
Hunterdon,1
Jersey.,6
cost-effectiveness,6
breeds,8
Remote,11
(RS),7
wide-range,1
species-environment,4
multi-temporal,11
(Veronica,1
"micrantha),",1
time-series,19
RS-based,1
multi-model,5
(MMI).,1
hindcasting.,1
MMI,9
test-species,1
Multi-temporal,1
time-series.,1
early-warnings,1
Applications,6
analytically,6
usability.,1
potentialities,1
Isolation-Migration,1
yellow-eyed,1
penguins,6
(Megadyptes,1
antipodes),1
antipodes,1
"""Ghylls",1
Weald,2
ghyll's,1
ghyll,4
multi-variate,3
sub-groups,3
geology.,5
ghylls,1
receive.,1
"significance,",9
"protected.""",2
White-tailed,6
Tropicbird,3
Phaethon,1
lepturus,1
Aride,3
"Seychelles,",1
12-year,3
oceanographic,19
"Dipole,",1
IOD),1
(Pisonia,1
grandis,4
events),5
Pisonia,2
23.2%,2
"0.946,",1
5.4%.,1
99%,13
Tropicbirds.,1
Tropicbirds,1
ground-nesting,2
'Recognition,2
Gumushane,1
1971,8
edge-avoiding,2
non-edge-avoiding,2
Madagascar,14
responses:,1
"edge-avoiders,",1
"interior-avoiders,",1
omnipresent,3
Mantidactylus,1
"bicalcaratus,",1
Phelsuma,1
quadriocellata),1
edge-avoiders,1
extinction-prone,2
dew,3
Wind,4
microclimates,5
Kissimmee,3
Biscayne,6
Caloosahatchee,1
Lagoon,17
pre-altered,1
Defining,2
oligotrophic,29
5),14
Stressors,5
extent;,1
topography;,1
hydropatterns;,1
nutrients;,1
Conceptual,3
cause-and-effect,3
effects),2
sheet,27
bases.,4
"characteristic,",4
tea,7
land-types.,1
(IN),1
+-N,7
IN,2
fertilized.,1
"IN,",3
Options,6
"host-fitting,",1
"coevolution,",1
trypanosome,4
"trypanosomes,",1
trypanosomes,7
forest-inhabiting,1
unknown.',3
understories,1
radiata.,2
Links,1
8.51,1
20.8%,2
6.8%,2
0.8%,1
61.0%,1
9.7%,2
3.25%,1
(27.65,1
soy,3
bean,20
(8.5,2
"(71.0%),",1
"(21.75%),",1
mearnsii,1
"(2.12%),",1
Hevea,2
"(2.36%),",1
amazonicum,1
(1.22%).,1
50.4%.,1
boosted,4
wood-based,1
panels,2
shave,1
etc.,12
edaphoclimatic,1
40.7,1
consumes,6
technologically,1
"""Predictions",1
"Southland-Otago,",1
cal.,22
BP),17
Satisfactory,1
"(r=0.73,",1
"P<0.001),",1
correspondences,1
rain.,9
over-represented,10
lowering,12
"(r=0.69,",1
P<0.001).,5
discernible,4
modelled.,1
early-Holocene,1
Stewart,3
model's,3
"modelled,",3
grassland-scrub,1
"podocarp,",1
"broadleaf,",1
"climates.""",1
'Amphibians,2
biphasic,1
Constructed,3
fragment-matrix,1
toads,5
toad,6
suite.',1
'Europe,1
(Apis,1
mellifera),1
"queens,",1
promiscuous,2
"honeybees,",2
jeopardizing,1
functioning.,19
'Cost-effective,1
"optimization,",1
programming.,3
log-normally,1
Applying,6
undervalue,1
high-benefit,1
portfolio,3
30%.,2
"additionally,",3
freedom,4
real-world,3
hurdle.',1
substituted,5
intractable,3
Red-shouldered,2
Hawks,2
(Buteo,1
lineatus),1
Goshawks,1
(Accipiter,3
gentilis).,1
reasons.,5
Goshawks.,1
underestimated,23
hawk,2
multiplying,7
children/students.,1
"assumptions,",4
contexts:,2
parental,30
news-associated,1
pro-conservation,2
Students,4
attitude.,2
synergistically,9
over-ruled,1
self-preservation),1
subsistence),1
"news,",1
Acknowledging,2
perceptible,2
contacting,2
"vehicles,",4
literacy.',1
upper-middle,1
"modifications,",3
2004/2005.,1
herbivore-detritivores,1
herbivores-detritivores,1
mediated,30
"speed,",9
47%,8
"overlap,",6
minimized,6
"co-occurrence,",1
course.,3
sativa,20
"Spanish,",2
"Italian,",1
Greek,9
"crenata,",1
mollissima,3
Asiatic,6
grafted,6
chestnut:,1
subdivisions,4
Negative,5
disease.,9
'Bulrushes,1
Bolboschoenus,8
mudflats.,2
"Estuary,",14
Estuary.,7
multi-year,10
ppt.,3
robustus,6
"southernmost,",2
"downstream,",8
novae-angliae,4
sympatry,11
Syntopy,1
"secure,",1
imperiled.,1
Estuary,32
Phragmites,47
"australis),",1
Estuary.',1
'Though,3
suspect,6
scarcer,2
expensive.',1
"insularity,",1
ciliaris,2
tetralix.,1
tetralix,2
water-logging,2
"degree,",4
heathlands.',3
complacency.,1
seafood.,1
collapsed,9
bleak.,1
depensation.,1
precarious,3
debt,6
severe.,5
prohibited.',1
'Preservation,1
aside.,1
human-caused,7
degrade,16
interrelated,7
concepts:,2
Intentional,1
Montreal,5
approach.',12
crane,1
(Grus,1
grus),1
(MI),3
(CC),1
CC,4
MI,4
continents;,1
differences;,2
west-east,3
divide.,3
aspiration,2
"CC,",1
predict.,5
limitations),1
requires:,1
(climate-biotic),1
learnt,3
(island),1
capacities.',1
variationsin,1
todetermine,1
(Al),2
andiron,1
(Fe),3
inorganicphosphorus,1
(Pi),1
Whenpreviously,1
sorbed,2
Pi,3
sorptioncapacities,1
soilswere,1
soilsrepresent,1
protectingdownstream,1
agriculturalrun-off.,1
highlycorrelated,1
oxalate-extractable,5
(Alo)(rs,1
0.78);,1
Alo,1
matter(OM),1
(rs,2
"0.72),suggesting",1
OM-Al,1
thesesoils.,1
Fe(Feo),1
OM,18
0.64),1
improved(rs,1
0.80),1
"(swale)soils,",1
theassociation,1
Feo,1
OM.,2
oxidecrystallinity,2
buttotal,1
Fesolubilized,1
bysediment,1
(252,2
mmol,5
reprecipitated,1
locally.,10
asignificant,3
NaOH-extractable,2
(AlN).,1
AlN,1
topre-flooding,1
(57,1
Fetransformations,1
offlooding-induced,1
toFe,1
biogeochemistry;,1
transformationssuggest,1
complexation,1
withsoil,1
floodplainforest.',1
Helmeted,6
Dryocopus,2
galeatus,1
"Dryocopus,",1
Celeus.,1
Woodpeckers.,1
"Celeus,",2
Celeus,2
galeatus.,1
"obrieni,",1
Rufous-headed,1
Cream-coloured,1
flavus.,1
Lineated,1
lineatus,3
Robust,1
colours,4
overall.',1
sprouting,17
betweenfour,1
Castanopsis,6
broad-leavedforest,1
individualto,1
consideredto,1
sprouts.,2
sproutingin,1
thenumber,2
4.3,5
fordii,1
1in,1
fabri,1
"carlesii,",1
althoughit,1
fargesii.,2
ratioof,1
populationwas,1
ability:the,1
andthe,2
individual.,2
ofsprouting,1
significantlyamong,1
sproutingindividual,1
werein,1
Specieswith,1
higherratio,1
L-shaped,2
specieswith,1
thatwere,1
specieswhose,1
restrictedwere,1
dependencyon,1
coexistenceof,1
(Bison,1
bonasus),1
"Trichostrongylidae,",2
Nematodirus,2
Aonchotheca,3
Trichuris,4
Moniezia,3
expelled,6
eggs),1
differed:,1
faeces.,2
(EPG),1
Parasite,3
snow-free,4
excreted,3
eggs.,7
excretion,8
bison.',1
4-month,1
Pando,1
Izawa,1
Bejarano,1
"(1981),",1
mystax,1
Lagothrix,4
Pando.,2
imperator,1
Cebuella,2
Tahuamanu,1
(cf.,2
"Rumiz,",1
1986),1
Callimico,2
goeldii.,1
locomotor,4
polyspecific,3
associations.',1
growth-mortality,1
hardwood-dominated,3
balsam,12
fir,18
balsamea,2
softwood,6
'Coarse,2
broken,6
shredder,3
"non-specialist,",1
"(macroconsumers),",1
decapod,4
shrimps,7
"crabs,",7
(if,3
shredding,3
bioturbation),2
shredders.,2
bags,12
(exclusion,2
"fauna),",2
fauna).,1
Bag,1
"fine,",4
sewing,1
Pedra,2
"Branca,",1
(Macrobrachium,2
"potiuna),",1
"tadpoles,",1
fish.,64
Packs,1
incubated,18
size;,4
fauna;,2
macroconsumers;,1
variously,3
10-mm,1
2-mm.,1
shredders,4
Stenochironomus,1
processing.,2
macroconsumers,1
"processing,",12
remainders,5
Taquari-Antas,1
263,4
(SUs),1
girth,2
SU,1
breast-height,1
(IVI).,1
equitability,1
(J),2
IVI,1
Were,1
3.995,1
"IVI,",1
Terminalia,3
Cambess.,2
Lonchocarpus,1
nitidus,9
Morus,1
ninth,2
IVI.,1
3.78,1
nats/ind,1
J:,1
0.80.,1
'Canada,1
Landsat-derived,1
billions,2
internet,1
continually,6
sifted,1
applications.,18
exemplar,1
ecozones.,3
flagship,6
Ontario.,3
augmenting,3
"toolbox,",2
Ganges,3
Sundarbans,4
irregularity,6
north-to-south,1
oriented,16
"currents,",7
estuarine-scale,1
proximity.,7
433,2
Chittagong,1
Sundarbans.,1
individual-based,10
Sundarban,4
smooth,16
isolation-by-distance,9
Delta.,3
homogenisation.,2
"Kurupukari,",1
3897,1
(dbh).,1
(>5.0,1
(>10.0,1
dbh).,1
two-fold,3
size-class.,1
m2.,2
43.8%,1
11.2%,1
"size-classes,",2
Fridericia,1
microscopy,20
scanning,23
electron,49
"microscopy,",8
"acetolysed,",2
"photographed,",1
qualitatively.,2
Non-acetolysed,1
details,19
exine,1
"isopolar,",2
subcircular,1
"amb,",2
oblate-spheroidal,2
"subprolate,",1
"tricolporate,",1
"colpi,",1
constricted,1
"margo,",1
truncated,4
polar,48
"ends,",1
endoaperture,2
"lalongate,",1
microreticulate,2
reticulate,5
"exine,",2
sexine,2
nexine.,1
stenopalynous,1
leek,3
(Allium,1
tricoccum),1
slow-growing,7
provincial,10
sales,4
leek.,1
"possibility,",2
gypsum,8
(0,4
bulb,2
tricoccum,1
"burdickii,",1
bulbs,3
Fertilized,3
transplantation,7
non-fertilized,4
Belowground:aboveground,1
"bulbs,",2
statistically.,3
source),2
planted.',2
xerophytic,6
Nizanda,4
aridity:,2
(XS);,1
(TDFr);,1
(TDFs).,1
0.27,5
159,6
"TDFs,",1
"TDFr,",1
XS.,2
monocotyledon,3
"cover),",5
XS,3
TDFr,2
monocotyledons,1
clonality,5
outcrop,13
"therophytes,",1
graminoid,6
"crusts,",2
desiccation-tolerant,1
carnivorous,5
"mats,",3
Xerophytic,1
northbound,2
"palynology,",2
"monads,",1
apolar,1
quadrangular,1
"prolate-spheroidal,",1
tricolporate,1
colpi,1
lalongate,1
colpoids,1
"aspides,",1
"psilate-rugulate,",1
rugulate,1
nexine,1
eurypalynous,1
family;,1
550-km,1
"Curiously,",1
ciris,1
"Bunting,",1
(138,2
measureable,3
bunting,1
incipient,15
units.',6
Eurasia,13
(NEFI),1
Science,23
Partnership,3
"(NEESPI),",1
NEESPI,2
NEFI,5
secured,4
co-designed,1
solid,34
accomplishments,1
formulates,2
"questions,",10
foci,16
justified.,3
Arctic;,1
inclement,1
conditions;,10
retreat,17
cryosphere;,1
cycles;,2
biosphere;,1
use;,3
infrastructure;,2
Powerful,1
"mega-fires,",1
cryosphere,1
ice),1
"withdrawals,",3
justification,5
commodities,8
Hymenoptera,12
"addressed,",5
Papers,5
tillage.,1
thoroughly.',1
'Mapping,3
"advocated,",1
allocating,3
Carnivorans,1
(Mammalia:,1
Carnivora),1
"charismatic,",1
carnivoran,3
(FRS),1
FRS,1
non-compensatory,1
"Regionally,",3
complementing,3
schemes.',3
"investigations,",6
"socioeconomy,",1
Nepal.,2
(NDVI),11
(LAI),2
Informant,1
"decreasing,",1
that.,4
insensitive.,1
"transformations,",5
transhumance,1
non-indigenous,22
human-derived,2
salient,4
assimilated,9
traditions;,1
adaptive.',1
modelers,4
"ecologists,",10
"report,",6
sixlife,1
Holdridge),1
present.',10
polycyclic,25
hydrocarbons,33
(PAH),4
seals,4
harp,3
seal,7
muscle,32
foetuses,1
PAH,49
Concentrations,42
chrysene,5
Oceanographic,1
Commission.,3
petroleum,12
equivalents.,3
fetal,4
tissue.,6
bioaccumulation,28
fat,21
"herd,",1
"seas.""",1
alternatively,3
conceptualized,2
patch-,1
gradient-based,1
conceptualization,6
"Sweden,",12
flow:,1
Tagging,3
radio,12
tags,10
PIT,2
Carlin,1
ladder,2
dam/spillway,1
upriver.,2
Discharge,4
turbines,6
bypass,4
Echo-sounding,1
turbine,12
outlet,20
bypass.,2
"channel,",7
spills.,1
hindrances,2
"ladder,",2
Modelling,5
500%,1
75%.,2
Consequently,4
salmonids.',4
"silverside,",1
Menidia,4
"menidia,",1
(Salem,1
"Harbor,",9
Massachusetts),2
Spawning,7
moons.,1
unlimited,6
celestial,2
illumination,5
indoor,6
aquaria,2
evening,2
"illumination,",2
fortnightly.,1
synchronizes,2
menidia.,1
Published,5
mid-morning.,1
tides,7
mid-morning,1
fortnightly,3
semilunar,1
Menidia.,1
menidia,1
evident.,7
(late;,1
Intensity,6
tide.,7
Eggs,9
mats,6
"intertidal,",2
Spartina,37
Promiscuous,1
male-dominated,1
"recede,",1
water's,1
"mummichog,",1
Fundulus,3
"heteroclitus,",3
"tide.""",1
CCA-treated,1
"bulkheads,",2
10-m,2
bulkheads,2
unbulkheaded,1
nearby),1
ascertained,3
(generally,5
m);,2
fines,3
driftwood,5
sail,1
tolerating,3
ITS2,5
amplicons,1
807,1
(OTUs),7
cut-off,3
phylum,7
Ascomycota,4
Basidiomycota.,2
basidiomycetes,2
submersion,5
"sea,",15
ascomycetes,1
extremotolerant.,1
unassigned,1
emphasising,3
logs.,2
wooden,7
it.',4
Al-chemistry,1
smoltifying,1
salar.,1
Al-rich,2
ventilation,2
Al-toxicity,1
Physiological,4
gills,6
Al-toxicity.,1
Al-polymerization.',1
cover).,3
(66,2
"positive,",13
%.,2
(>55,2
less-forested,1
catchments.',3
"""Demersal",1
"(inner,",1
shelf),2
"gear,",5
television.,1
H',2
Bight.,2
teleosts,3
"Bight,",2
reefs.,15
Underwater,2
television,1
"trawl,",1
"trawled.""",1
anthracological,1
"excavations,",1
Lateglacial.,1
"relicts,",1
Rhone,6
"(Sainte-Baume,",1
Valbonne,1
Grand,13
Fays).,1
Preboreal,1
"delta,",2
rhodanian,1
"Subboreal,",2
Pre-Alps,1
traced.,1
Classical,3
"Ages,",4
distal,8
"1000),",1
settling,9
(probably,3
14th,1
A.D.).,1
analysed:,2
paradoxical,3
Subatlantic,5
bodies.,14
Today,3
dragonfly,4
(Odonata),1
"odonates,",1
"Rivers/Streams,",1
bordered,5
Man-made,1
blackwater,16
redwater,12
panhandle.,2
Blackwater,3
imparts,2
Redwater,3
Active,14
microscopy;,1
radiometrically.,2
(blackwater,2
(soils,3
NH4NO3).,2
"incubation,",8
added.,13
Cellulose,2
NH4NO3,3
plant-essential,1
invasibility.,4
15-year-old,1
early-establishing,1
mutually,6
non-invasive,12
northeast-facing,2
Invasion,2
elevations),1
roads).,1
Saturniidae,4
Pireneus,1
"moths,",7
mouthparts,1
adulthood.,2
saturniid,1
quasi-experiment,1
"self-efficacy,",1
intentions,6
self-efficacy,3
"attitudes,",2
Arecaceae),1
"Indies,",4
endemic),2
(121,2
endemic).,1
"Palms,",2
DNA-based,5
Arecaceae.,1
"Cryosophileae,",1
low-copy,3
encoding,6
phosphoribulokinase,1
(PRK),1
(RPB2).,1
"Cocoseae,",1
PRK,2
"sequences,",14
Cyclospatheae,1
"Geonomateae,",1
RPB2,1
envolutionary,1
Indies,3
emerges,6
interchange,2
Species-level,1
phylogenies,7
"Copernicia,",1
"Sabal,",1
palms.',1
Kailash,1
"Landscape,",1
Laurel-Oak,1
socio-culture,1
"accelerate,",1
'Projected,3
rediscovered,4
(RN),1
RN,1
'Cypress,1
domes,7
"non-transient,",1
Baldcypress,2
distichum,7
"Rich.),",2
biflora),2
well.,36
cypress,21
dome,3
class(es),1
domes.,1
mechanical,24
pasture/forest,3
counterparts.,5
shape.,9
designate,3
(genera,1
hotspots;,1
Papua-New,1
Guinea.,5
steppic/semidesert,1
(LUC),1
CENTURY,4
'Determining,5
"(shrubland,",1
rainforest),1
Luis,4
"Potosi,",1
factors),3
focuses:,1
rainfed,9
towns.,2
dual,9
Huasteca,1
three-year-old,1
mol(photon),2
25.0,1
110,13
Simultaneously,2
light-saturated,3
"Nmax),",1
stomata,11
"sunflecks,",1
feed-forward,1
Nmax.,1
Sudden,1
PSII,1
photochemistry,2
(Fv/Fm).,2
time-dependent,1
Fv/Fm,4
3.5-fold,2
priorexposure,1
shade-acclimated,1
relax,3
availability;,3
sunflecks,1
seedlings.',3
suburban,31
Rank-orders,1
(ground-water,1
surface-water,13
"PO4,",3
range).,1
Rank,4
perturbed,12
parameter.,5
facultative,11
watersheds;,2
fosters,3
non-hydrophytic,1
Vitis,5
vinifera,6
"silvestris,",1
grapevine,6
"diffusion,",2
"spread,",5
disbranching,1
haplotypic,7
Caucasian,3
silvestris.,1
Northernmost,1
Sardinia.,1
"counts,",6
downtown,5
"Columbus,",3
GA,7
Buffers,1
"200,",3
information-theoretic,1
effect),8
mid-scale,2
effect).,3
"effect),",3
contention,7
'Striking,1
successes,8
rangelands,5
engender,1
wildlands,3
unintended,6
attention:,1
non-targets;,2
biocontrol,11
autonomously,2
inadvertent,3
assistance;,1
non-targets,1
centrifugal,1
insight.,1
non-target,7
entomophages,1
Myriad,1
regulated.,2
assessors.,1
attention.,26
efficacies,2
routine,16
envelopes,1
"asymmetric,",1
"conservationists,",4
before.,5
"(GBHs),",1
"1,500",1
occurring.,7
stumbling,1
seeds/spores,1
propagate,11
"expertise,",5
grave,1
"face,",1
Biotechnology,1
"Unit,",5
Micropropagation,1
Gardens,8
Kew,16
(RBG,2
Kew),1
forefront,6
assisting,5
Approaches,3
GBHs,2
tangible,5
vitro.,1
harder,2
cryopreservation,13
networking,3
rule,14
Dam,12
Erzurum,2
Archydro,1
Digital,4
(sink,1
hydroecological,1
basins.',3
(France),4
overpass,1
interpolation,13
community:,1
originality.,1
discriminates,2
ordinary,4
double-indicator,1
originality,2
'Early,3
aeolian-based,1
scavenging,3
fallout,3
lava,6
ash.,3
refugees,1
Surtsey,1
Anak,1
Krakatau,1
urgent.,4
frontier,14
"dysenterica,",1
occupation;,1
Adopting,3
remnants),1
"allow,",1
"principle,",2
scarcely,10
know.,1
non-natural,1
(planted,2
crops),2
Scorpions,1
flashlight.,1
461,1
"Buthidae,",1
Bothriuridae,1
Diplocentridae.,1
gamma,10
'Rosa,1
arvensis,1
demanding,6
AFLP-based,1
roses,1
dogroses.,1
urges,2
'Neutral,2
"apparent,",4
discipline.,3
"QRULE,",1
QRULE,1
chemicals,30
Toxicity,6
permafrost-affected,1
mounds,9
physicochemical,34
"NMR,",1
EPR,1
spectroscopy).,1
structural-functional,2
"humification,",1
decomposition;,1
Humic,2
low-condensed,1
atoms,1
"components,",23
non-oxidized,2
aliphatic,6
Footprint,1
"Guiana,",4
sums,5
"camps,",2
"tracks,",2
"ungulates,",4
Self,1
Organizing,2
proves,8
reliability,24
disturbed.,3
"could,",5
"disrupted,",2
disrupted.,1
"hopefully,",2
'Declines,3
conservationists.,3
investigations.,6
Hampshire,5
"17,479",1
period:,2
Yellow-bellied,1
Flycatcher,3
(Empidonax,1
"flaviventris),",1
(Catharus,1
bicknelli),1
Magnolia,5
(Dendroica,2
magnolia).,1
(Yellow-bellied,1
Thrush),1
